movement_id,datetime,product_id,warehouse_id,store_id,movement_type,qty
MV001047,2023-06-25 15:00:00,SKU032,WH002,STORE001,INBOUND,62
MV001048,2023-02-17 08:00:00,SKU070,WH002,STORE008,INBOUND,77
MV001049,2023-07-10 18:00:00,SKU008,WH001,STORE007,TRANSFER_STORE,32
MV001050,2023-03-21 11:00:00,SKU035,WH001,STORE001,INBOUND,92
MV001051,2023-11-03 09:00:00,SKU024,WH001,STORE007,TRANSFER_STORE,65
MV001052,2024-09-26 06:00:00,SKU003,WH003,STORE005,INBOUND,88
MV001053,2023-10-14 10:00:00,SKU036,WH003,STORE002,INBOUND,97
MV001054,2024-07-09 15:00:00,SKU051,WH001,STORE001,RETURNS,84
MV001055,2023-02-05 15:00:00,SKU057,WH002,STORE002,TRANSFER_STORE,62
MV001056,2023-08-19 08:00:00,SKU059,WH002,STORE006,INBOUND,83
MV001057,2023-06-10 11:00:00,SKU022,WH001,STORE002,TRANSFER_STORE,81
MV001058,2023-07-17 09:00:00,SKU037,WH001,STORE006,TRANSFER_STORE,76
MV001059,2023-07-31 08:00:00,SKU075,WH003,STORE008,INBOUND,28
MV001060,2023-01-07 08:00:00,SKU012,WH001,STORE008,TRANSFER_STORE,13
MV001061,2023-09-08 11:00:00,SKU021,WH003,STORE006,RETURNS,38
MV001062,2023-03-10 06:00:00,SKU015,WH001,STORE005,TRANSFER_STORE,54
MV001063,2023-06-07 18:00:00,SKU012,WH002,STORE004,TRANSFER_STORE,30
MV001064,2024-01-19 16:00:00,SKU056,WH001,STORE006,TRANSFER_STORE,63
MV001065,2023-12-06 11:00:00,SKU016,WH002,STORE005,TRANSFER_STORE,82
MV001066,2023-03-02 07:00:00,SKU033,WH001,STORE010,TRANSFER_STORE,61
MV001067,2024-09-25 17:00:00,SKU043,WH003,STORE004,TRANSFER_STORE,27
MV001068,2023-08-20 11:00:00,SKU049,WH001,STORE006,TRANSFER_STORE,92
MV001069,2023-10-18 11:00:00,SKU078,WH002,STORE009,INBOUND,26
MV001070,2024-11-30 06:00:00,SKU018,WH002,STORE009,TRANSFER_STORE,53
MV001071,2023-08-20 12:00:00,SKU016,WH002,STORE008,TRANSFER_STORE,33
MV001072,2024-08-17 14:00:00,SKU040,WH001,STORE010,INBOUND,15
MV001073,2024-07-21 18:00:00,SKU067,WH003,STORE001,TRANSFER_STORE,36
MV001074,2024-07-27 10:00:00,SKU062,WH003,STORE009,TRANSFER_STORE,56
MV001075,2024-12-12 18:00:00,SKU079,WH003,STORE005,RETURNS,55
MV001076,2023-08-02 15:00:00,SKU027,WH002,STORE003,TRANSFER_STORE,44
MV001077,2023-07-18 18:00:00,SKU014,WH002,STORE008,INBOUND,66
MV001078,2023-09-09 09:00:00,SKU066,WH003,STORE008,TRANSFER_STORE,21
MV001079,2023-06-16 10:00:00,SKU027,WH003,STORE009,INBOUND,38
MV001080,2023-09-10 12:00:00,SKU054,WH001,STORE002,TRANSFER_STORE,66
MV001081,2023-06-17 15:00:00,SKU060,WH001,STORE010,TRANSFER_STORE,79
MV001082,2024-03-12 08:00:00,SKU040,WH001,STORE004,TRANSFER_STORE,64
MV001083,2023-01-08 18:00:00,SKU045,WH003,STORE010,TRANSFER_STORE,46
MV001084,2024-07-04 06:00:00,SKU068,WH003,STORE002,INBOUND,80
MV001085,2023-12-22 15:00:00,SKU068,WH003,STORE006,INBOUND,79
MV001086,2024-07-05 16:00:00,SKU063,WH002,STORE001,RETURNS,62
MV001087,2023-08-25 07:00:00,SKU077,WH003,STORE010,TRANSFER_STORE,92
MV001088,2023-05-10 18:00:00,SKU040,WH001,STORE003,TRANSFER_STORE,23
MV001089,2023-10-03 18:00:00,SKU041,WH001,STORE002,TRANSFER_STORE,30
MV001090,2023-10-04 07:00:00,SKU061,WH002,STORE007,TRANSFER_STORE,87
MV001091,2023-06-15 15:00:00,SKU065,WH001,STORE008,TRANSFER_STORE,23
MV001092,2023-02-28 13:00:00,SKU001,WH001,STORE002,INBOUND,62
MV001093,2023-12-08 18:00:00,SKU009,WH002,STORE009,TRANSFER_STORE,99
MV001094,2024-09-04 12:00:00,SKU075,WH001,STORE001,TRANSFER_STORE,76
MV001095,2023-11-17 15:00:00,SKU080,WH002,STORE002,INBOUND,88
MV001096,2024-09-07 15:00:00,SKU015,WH001,STORE003,RETURNS,94
MV001097,2023-05-18 06:00:00,SKU059,WH002,STORE002,INBOUND,57
MV001098,2023-05-01 08:00:00,SKU066,WH002,STORE001,TRANSFER_STORE,87
MV001099,2023-09-06 13:00:00,SKU010,WH003,STORE008,TRANSFER_STORE,65
MV001100,2024-02-16 09:00:00,SKU049,WH002,STORE001,TRANSFER_STORE,48
MV001101,2023-03-19 13:00:00,SKU011,WH001,STORE005,INBOUND,50
MV001102,2024-04-15 10:00:00,SKU030,WH003,STORE006,TRANSFER_STORE,57
MV001103,2024-08-25 11:00:00,SKU023,WH003,STORE007,INBOUND,37
MV001104,2023-10-12 08:00:00,SKU022,WH003,STORE003,TRANSFER_STORE,11
MV001105,2023-03-09 06:00:00,SKU051,WH002,STORE007,INBOUND,31
MV001106,2024-01-29 08:00:00,SKU042,WH002,STORE008,INBOUND,80
MV001107,2024-09-01 18:00:00,SKU029,WH003,STORE010,RETURNS,70
MV001108,2023-10-02 16:00:00,SKU045,WH002,STORE003,TRANSFER_STORE,89
MV001109,2023-04-06 15:00:00,SKU033,WH001,STORE005,INBOUND,45
MV001110,2023-07-28 13:00:00,SKU039,WH001,STORE001,RETURNS,75
MV001111,2023-12-17 15:00:00,SKU073,WH001,STORE009,INBOUND,90
MV001112,2023-04-11 15:00:00,SKU065,WH002,STORE008,INBOUND,58
MV001113,2023-05-16 08:00:00,SKU050,WH001,STORE003,INBOUND,12
MV001114,2024-02-10 13:00:00,SKU048,WH001,STORE004,TRANSFER_STORE,32
MV001115,2023-03-19 17:00:00,SKU037,WH002,STORE001,TRANSFER_STORE,68
MV001116,2023-08-23 07:00:00,SKU078,WH002,STORE001,INBOUND,37
MV001117,2024-05-08 11:00:00,SKU033,WH001,STORE006,INBOUND,81
MV001118,2023-08-26 17:00:00,SKU006,WH003,STORE006,TRANSFER_STORE,42
MV001119,2024-02-15 08:00:00,SKU070,WH003,STORE009,TRANSFER_STORE,77
MV001120,2024-03-09 10:00:00,SKU055,WH002,STORE005,TRANSFER_STORE,80
MV001121,2024-04-29 11:00:00,SKU044,WH002,STORE003,TRANSFER_STORE,20
MV001122,2023-06-04 16:00:00,SKU050,WH002,STORE006,TRANSFER_STORE,17
MV001123,2024-06-04 16:00:00,SKU054,WH003,STORE008,TRANSFER_STORE,29
MV001124,2024-02-13 10:00:00,SKU063,WH001,STORE007,TRANSFER_STORE,71
MV001125,2024-01-28 07:00:00,SKU016,WH003,STORE010,TRANSFER_STORE,52
MV001126,2023-05-26 17:00:00,SKU047,WH002,STORE003,INBOUND,84
MV001127,2023-01-27 15:00:00,SKU057,WH003,STORE001,TRANSFER_STORE,95
MV001128,2024-03-11 07:00:00,SKU002,WH002,STORE004,TRANSFER_STORE,79
MV001129,2024-04-04 18:00:00,SKU037,WH001,STORE006,INBOUND,16
MV001130,2023-08-23 06:00:00,SKU023,WH002,STORE004,TRANSFER_STORE,19
MV001131,2023-01-05 15:00:00,SKU013,WH001,STORE005,TRANSFER_STORE,49
MV001132,2024-08-30 08:00:00,SKU065,WH001,STORE010,INBOUND,13
MV001133,2024-11-06 17:00:00,SKU048,WH003,STORE007,INBOUND,82
MV001134,2024-06-29 10:00:00,SKU007,WH002,STORE005,INBOUND,28
MV001135,2023-11-19 08:00:00,SKU031,WH003,STORE005,TRANSFER_STORE,47
MV001136,2023-10-04 06:00:00,SKU063,WH002,STORE002,TRANSFER_STORE,31
MV001137,2023-07-15 08:00:00,SKU045,WH002,STORE001,TRANSFER_STORE,10
MV001138,2024-12-23 07:00:00,SKU056,WH002,STORE004,INBOUND,62
MV001139,2023-03-06 11:00:00,SKU064,WH003,STORE010,TRANSFER_STORE,30
MV001140,2024-12-08 09:00:00,SKU022,WH003,STORE008,INBOUND,16
MV001141,2023-12-06 11:00:00,SKU063,WH002,STORE003,INBOUND,16
MV001142,2023-01-11 11:00:00,SKU080,WH003,STORE006,TRANSFER_STORE,95
MV001143,2023-04-07 10:00:00,SKU028,WH002,STORE010,TRANSFER_STORE,86
MV001144,2023-08-03 17:00:00,SKU044,WH003,STORE002,TRANSFER_STORE,32
MV001145,2023-05-23 07:00:00,SKU014,WH003,STORE009,INBOUND,69
MV001146,2024-08-18 16:00:00,SKU019,WH001,STORE009,TRANSFER_STORE,95
MV001147,2023-04-18 10:00:00,SKU060,WH003,STORE004,TRANSFER_STORE,99
MV001148,2023-09-01 16:00:00,SKU077,WH002,STORE008,TRANSFER_STORE,27
MV001149,2023-02-20 14:00:00,SKU002,WH003,STORE002,INBOUND,80
MV001150,2024-03-28 13:00:00,SKU051,WH003,STORE010,TRANSFER_STORE,75
MV001151,2024-08-28 13:00:00,SKU078,WH002,STORE002,TRANSFER_STORE,62
MV001152,2024-10-15 08:00:00,SKU034,WH003,STORE006,TRANSFER_STORE,28
MV001153,2023-09-25 13:00:00,SKU051,WH001,STORE002,RETURNS,73
MV001154,2024-09-11 08:00:00,SKU019,WH001,STORE001,RETURNS,23
MV001155,2024-01-19 17:00:00,SKU036,WH001,STORE010,TRANSFER_STORE,34
MV001156,2023-09-15 08:00:00,SKU026,WH001,STORE002,TRANSFER_STORE,42
MV001157,2023-06-07 07:00:00,SKU035,WH002,STORE002,INBOUND,57
MV001158,2024-05-28 14:00:00,SKU063,WH002,STORE005,INBOUND,48
MV001159,2023-08-30 17:00:00,SKU004,WH001,STORE006,TRANSFER_STORE,93
MV001160,2023-09-18 16:00:00,SKU003,WH002,STORE003,RETURNS,14
MV001161,2024-11-22 11:00:00,SKU005,WH003,STORE008,TRANSFER_STORE,30
MV001162,2024-12-18 14:00:00,SKU029,WH003,STORE002,TRANSFER_STORE,68
MV001163,2023-04-23 15:00:00,SKU019,WH003,STORE010,TRANSFER_STORE,86
MV001164,2023-07-04 17:00:00,SKU017,WH001,STORE003,INBOUND,23
MV001165,2023-01-08 10:00:00,SKU034,WH001,STORE004,TRANSFER_STORE,72
MV001166,2024-07-09 13:00:00,SKU020,WH002,STORE005,INBOUND,63
MV001167,2024-05-19 06:00:00,SKU028,WH002,STORE005,INBOUND,89
MV001168,2024-03-17 13:00:00,SKU073,WH002,STORE006,INBOUND,54
MV001169,2024-10-11 12:00:00,SKU067,WH001,STORE004,TRANSFER_STORE,59
MV001170,2024-08-11 09:00:00,SKU010,WH002,STORE010,TRANSFER_STORE,50
MV001171,2023-08-02 09:00:00,SKU021,WH003,STORE007,INBOUND,10
MV001172,2023-06-24 15:00:00,SKU004,WH003,STORE008,TRANSFER_STORE,11
MV001173,2024-08-26 14:00:00,SKU022,WH003,STORE004,TRANSFER_STORE,81
MV001174,2024-03-16 11:00:00,SKU071,WH001,STORE009,RETURNS,22
MV001175,2023-04-08 11:00:00,SKU062,WH002,STORE006,TRANSFER_STORE,28
MV001176,2024-09-24 06:00:00,SKU012,WH002,STORE008,INBOUND,60
MV001177,2023-06-19 11:00:00,SKU011,WH001,STORE009,INBOUND,11
MV001178,2024-04-23 17:00:00,SKU022,WH001,STORE001,INBOUND,19
MV001179,2024-07-09 16:00:00,SKU029,WH003,STORE005,TRANSFER_STORE,78
MV001180,2023-10-24 12:00:00,SKU061,WH001,STORE007,TRANSFER_STORE,96
MV001181,2023-10-09 06:00:00,SKU061,WH003,STORE010,INBOUND,39
MV001182,2024-06-16 11:00:00,SKU027,WH003,STORE002,RETURNS,74
MV001183,2024-10-13 14:00:00,SKU047,WH002,STORE007,TRANSFER_STORE,53
MV001184,2024-01-03 17:00:00,SKU014,WH003,STORE007,TRANSFER_STORE,51
MV001185,2024-06-23 14:00:00,SKU007,WH002,STORE003,TRANSFER_STORE,12
MV001186,2023-07-16 17:00:00,SKU015,WH003,STORE009,TRANSFER_STORE,39
MV001187,2024-07-08 08:00:00,SKU046,WH002,STORE007,TRANSFER_STORE,46
MV001188,2023-11-25 17:00:00,SKU028,WH001,STORE010,TRANSFER_STORE,37
MV001189,2024-03-23 17:00:00,SKU043,WH002,STORE005,INBOUND,60
MV001190,2024-05-04 08:00:00,SKU010,WH001,STORE007,TRANSFER_STORE,94
MV001191,2024-02-19 18:00:00,SKU051,WH002,STORE007,INBOUND,22
MV001192,2023-06-26 06:00:00,SKU003,WH001,STORE006,TRANSFER_STORE,49
MV001193,2024-06-04 10:00:00,SKU076,WH001,STORE004,TRANSFER_STORE,35
MV001194,2024-02-12 13:00:00,SKU077,WH001,STORE008,INBOUND,39
MV001195,2023-05-09 16:00:00,SKU044,WH003,STORE002,INBOUND,33
MV001196,2024-08-21 18:00:00,SKU054,WH001,STORE008,INBOUND,47
MV001197,2023-06-22 11:00:00,SKU034,WH002,STORE005,TRANSFER_STORE,78
MV001198,2023-11-09 09:00:00,SKU065,WH001,STORE007,TRANSFER_STORE,25
MV001199,2024-10-14 11:00:00,SKU025,WH001,STORE003,RETURNS,64
MV001200,2024-01-18 07:00:00,SKU063,WH002,STORE007,INBOUND,58
MV001201,2024-08-22 12:00:00,SKU070,WH001,STORE009,INBOUND,89
MV001202,2023-06-22 14:00:00,SKU045,WH002,STORE007,TRANSFER_STORE,61
MV001203,2023-06-12 08:00:00,SKU068,WH001,STORE001,INBOUND,58
MV001204,2023-07-07 11:00:00,SKU026,WH002,STORE009,INBOUND,73
MV001205,2023-01-09 18:00:00,SKU026,WH002,STORE007,TRANSFER_STORE,57
MV001206,2023-04-19 14:00:00,SKU026,WH001,STORE002,TRANSFER_STORE,83
MV001207,2023-07-07 11:00:00,SKU078,WH001,STORE005,TRANSFER_STORE,91
MV001208,2024-11-10 16:00:00,SKU062,WH001,STORE010,INBOUND,47
MV001209,2024-02-20 08:00:00,SKU061,WH001,STORE002,INBOUND,26
MV001210,2023-11-04 13:00:00,SKU002,WH001,STORE007,TRANSFER_STORE,50
MV001211,2023-06-26 14:00:00,SKU041,WH001,STORE009,TRANSFER_STORE,63
MV001212,2024-02-26 09:00:00,SKU045,WH003,STORE004,TRANSFER_STORE,49
MV001213,2024-08-26 18:00:00,SKU014,WH001,STORE003,TRANSFER_STORE,40
MV001214,2023-09-15 08:00:00,SKU037,WH003,STORE006,INBOUND,99
MV001215,2024-10-23 06:00:00,SKU002,WH003,STORE008,INBOUND,35
MV001216,2023-04-03 08:00:00,SKU005,WH003,STORE008,RETURNS,85
MV001217,2023-06-16 09:00:00,SKU002,WH001,STORE008,TRANSFER_STORE,27
MV001218,2023-10-08 07:00:00,SKU001,WH002,STORE005,TRANSFER_STORE,44
MV001219,2023-10-22 15:00:00,SKU048,WH002,STORE006,TRANSFER_STORE,84
MV001220,2024-08-10 08:00:00,SKU022,WH002,STORE002,TRANSFER_STORE,65
MV001221,2024-08-31 06:00:00,SKU041,WH001,STORE006,INBOUND,39
MV001222,2023-01-14 15:00:00,SKU025,WH002,STORE005,TRANSFER_STORE,54
MV001223,2024-12-20 16:00:00,SKU046,WH002,STORE003,TRANSFER_STORE,84
MV001224,2024-03-03 12:00:00,SKU009,WH001,STORE008,INBOUND,61
MV001225,2023-06-24 17:00:00,SKU061,WH001,STORE004,INBOUND,77
MV001226,2024-03-30 06:00:00,SKU047,WH003,STORE002,TRANSFER_STORE,64
MV001227,2023-05-18 12:00:00,SKU074,WH001,STORE003,TRANSFER_STORE,19
MV001228,2024-02-13 06:00:00,SKU079,WH002,STORE002,TRANSFER_STORE,63
MV001229,2023-09-26 11:00:00,SKU003,WH001,STORE002,TRANSFER_STORE,43
MV001230,2023-02-23 15:00:00,SKU008,WH001,STORE003,TRANSFER_STORE,72
MV001231,2024-01-05 12:00:00,SKU025,WH002,STORE007,TRANSFER_STORE,40
MV001232,2023-07-18 08:00:00,SKU036,WH002,STORE010,TRANSFER_STORE,73
MV001233,2023-03-10 13:00:00,SKU043,WH001,STORE001,INBOUND,59
MV001234,2023-10-19 16:00:00,SKU050,WH001,STORE010,INBOUND,37
MV001235,2023-02-10 06:00:00,SKU063,WH001,STORE006,TRANSFER_STORE,46
MV001236,2023-08-26 15:00:00,SKU034,WH002,STORE001,TRANSFER_STORE,41
MV001237,2023-03-18 06:00:00,SKU073,WH003,STORE003,TRANSFER_STORE,90
MV001238,2023-03-28 15:00:00,SKU010,WH001,STORE004,TRANSFER_STORE,44
MV001239,2023-08-13 09:00:00,SKU027,WH001,STORE008,TRANSFER_STORE,66
MV001240,2024-01-15 18:00:00,SKU013,WH001,STORE002,INBOUND,70
MV001241,2023-07-25 14:00:00,SKU051,WH003,STORE007,TRANSFER_STORE,94
MV001242,2024-09-26 08:00:00,SKU068,WH001,STORE003,INBOUND,41
MV001243,2023-05-18 08:00:00,SKU016,WH003,STORE001,TRANSFER_STORE,17
MV001244,2023-11-02 13:00:00,SKU012,WH001,STORE006,INBOUND,89
MV001245,2023-04-06 07:00:00,SKU025,WH002,STORE002,INBOUND,44
MV001246,2024-08-29 09:00:00,SKU049,WH003,STORE003,TRANSFER_STORE,32
MV001247,2024-01-27 06:00:00,SKU016,WH002,STORE006,INBOUND,95
MV001248,2024-12-12 06:00:00,SKU002,WH001,STORE003,TRANSFER_STORE,47
MV001249,2024-03-05 06:00:00,SKU073,WH002,STORE005,TRANSFER_STORE,28
MV001250,2024-06-25 08:00:00,SKU077,WH003,STORE003,TRANSFER_STORE,63
MV001251,2024-04-17 13:00:00,SKU078,WH001,STORE007,INBOUND,54
MV001252,2024-11-05 06:00:00,SKU076,WH002,STORE007,INBOUND,45
MV001253,2023-11-25 12:00:00,SKU035,WH003,STORE001,TRANSFER_STORE,58
MV001254,2023-10-15 12:00:00,SKU022,WH003,STORE006,INBOUND,69
MV001255,2023-04-24 16:00:00,SKU048,WH003,STORE003,TRANSFER_STORE,65
MV001256,2024-03-04 06:00:00,SKU064,WH002,STORE007,INBOUND,82
MV001257,2024-04-30 12:00:00,SKU067,WH003,STORE001,TRANSFER_STORE,73
MV001258,2023-05-13 12:00:00,SKU022,WH001,STORE010,INBOUND,71
MV001259,2023-10-16 09:00:00,SKU073,WH001,STORE003,TRANSFER_STORE,68
MV001260,2024-12-26 14:00:00,SKU047,WH003,STORE010,TRANSFER_STORE,10
MV001261,2024-12-31 11:00:00,SKU040,WH003,STORE002,TRANSFER_STORE,90
MV001262,2023-01-11 06:00:00,SKU053,WH001,STORE008,TRANSFER_STORE,99
MV001263,2024-08-09 11:00:00,SKU003,WH001,STORE008,INBOUND,86
MV001264,2023-08-22 13:00:00,SKU006,WH003,STORE009,RETURNS,14
MV001265,2023-06-27 09:00:00,SKU014,WH001,STORE009,TRANSFER_STORE,28
MV001266,2023-10-05 12:00:00,SKU058,WH003,STORE002,INBOUND,67
MV001267,2023-04-03 13:00:00,SKU007,WH002,STORE007,INBOUND,66
MV001268,2024-03-11 16:00:00,SKU029,WH003,STORE007,INBOUND,51
MV001269,2023-05-31 09:00:00,SKU003,WH003,STORE004,INBOUND,82
MV001270,2024-11-20 07:00:00,SKU013,WH002,STORE006,RETURNS,15
MV001271,2023-07-30 09:00:00,SKU036,WH003,STORE001,TRANSFER_STORE,94
MV001272,2024-02-25 07:00:00,SKU038,WH003,STORE006,INBOUND,31
MV001273,2023-01-13 16:00:00,SKU075,WH002,STORE001,TRANSFER_STORE,62
MV001274,2024-09-24 10:00:00,SKU060,WH001,STORE005,TRANSFER_STORE,66
MV001275,2023-10-17 17:00:00,SKU073,WH001,STORE004,INBOUND,60
MV001276,2023-04-06 12:00:00,SKU022,WH001,STORE006,INBOUND,14
MV001277,2023-11-03 08:00:00,SKU021,WH001,STORE005,INBOUND,31
MV001278,2023-07-24 17:00:00,SKU033,WH001,STORE005,TRANSFER_STORE,16
MV001279,2023-04-12 12:00:00,SKU004,WH002,STORE003,TRANSFER_STORE,73
MV001280,2023-12-24 10:00:00,SKU080,WH002,STORE010,RETURNS,66
MV001281,2023-10-22 07:00:00,SKU044,WH003,STORE002,TRANSFER_STORE,35
MV001282,2023-07-21 13:00:00,SKU001,WH001,STORE007,TRANSFER_STORE,34
MV001283,2023-07-02 13:00:00,SKU062,WH002,STORE010,RETURNS,78
MV001284,2024-04-26 16:00:00,SKU079,WH002,STORE008,TRANSFER_STORE,41
MV001285,2024-02-02 14:00:00,SKU022,WH001,STORE005,TRANSFER_STORE,17
MV001286,2024-01-06 13:00:00,SKU059,WH002,STORE009,TRANSFER_STORE,18
MV001287,2024-03-06 18:00:00,SKU037,WH003,STORE001,TRANSFER_STORE,63
MV001288,2023-02-02 12:00:00,SKU023,WH003,STORE003,TRANSFER_STORE,29
MV001289,2024-12-10 09:00:00,SKU033,WH001,STORE008,TRANSFER_STORE,77
MV001290,2023-09-15 15:00:00,SKU022,WH001,STORE005,TRANSFER_STORE,76
MV001291,2023-10-27 08:00:00,SKU064,WH001,STORE002,TRANSFER_STORE,53
MV001292,2024-09-30 06:00:00,SKU062,WH003,STORE010,TRANSFER_STORE,50
MV001293,2023-10-12 12:00:00,SKU054,WH002,STORE009,TRANSFER_STORE,51
MV001294,2023-03-13 13:00:00,SKU058,WH003,STORE001,INBOUND,20
MV001295,2023-12-02 11:00:00,SKU012,WH001,STORE003,TRANSFER_STORE,52
MV001296,2023-04-13 14:00:00,SKU018,WH002,STORE004,RETURNS,95
MV001297,2024-07-17 13:00:00,SKU067,WH003,STORE007,TRANSFER_STORE,17
MV001298,2023-01-21 07:00:00,SKU060,WH001,STORE004,TRANSFER_STORE,55
MV001299,2024-05-21 15:00:00,SKU001,WH001,STORE002,RETURNS,43
MV001300,2024-09-22 15:00:00,SKU020,WH002,STORE002,TRANSFER_STORE,77
MV001301,2023-07-13 08:00:00,SKU017,WH003,STORE010,RETURNS,24
MV001302,2023-11-03 17:00:00,SKU049,WH002,STORE001,INBOUND,27
MV001303,2023-07-07 06:00:00,SKU022,WH002,STORE007,RETURNS,20
MV001304,2023-06-22 10:00:00,SKU033,WH003,STORE009,INBOUND,28
MV001305,2024-07-27 09:00:00,SKU026,WH003,STORE010,TRANSFER_STORE,82
MV001306,2024-03-31 10:00:00,SKU027,WH003,STORE002,TRANSFER_STORE,34
MV001307,2023-10-01 18:00:00,SKU060,WH002,STORE007,TRANSFER_STORE,31
MV001308,2023-10-01 07:00:00,SKU034,WH002,STORE008,TRANSFER_STORE,96
MV001309,2024-05-23 08:00:00,SKU080,WH003,STORE003,TRANSFER_STORE,71
MV001310,2023-08-13 10:00:00,SKU078,WH003,STORE004,INBOUND,46
MV001311,2023-12-20 12:00:00,SKU052,WH002,STORE009,TRANSFER_STORE,19
MV001312,2023-12-10 18:00:00,SKU055,WH003,STORE004,TRANSFER_STORE,90
MV001313,2023-07-21 14:00:00,SKU061,WH001,STORE006,TRANSFER_STORE,61
MV001314,2024-02-03 15:00:00,SKU050,WH003,STORE008,INBOUND,86
MV001315,2023-09-19 13:00:00,SKU063,WH001,STORE010,INBOUND,77
MV001316,2024-08-06 18:00:00,SKU064,WH001,STORE002,TRANSFER_STORE,37
MV001317,2023-01-12 08:00:00,SKU014,WH002,STORE001,TRANSFER_STORE,39
MV001318,2024-01-03 10:00:00,SKU051,WH002,STORE007,TRANSFER_STORE,55
MV001319,2024-07-02 11:00:00,SKU027,WH002,STORE001,INBOUND,49
MV001320,2023-08-19 12:00:00,SKU040,WH003,STORE004,RETURNS,30
MV001321,2023-05-21 12:00:00,SKU068,WH002,STORE005,RETURNS,24
MV001322,2024-07-26 15:00:00,SKU009,WH003,STORE002,INBOUND,12
MV001323,2023-02-12 10:00:00,SKU056,WH002,STORE010,TRANSFER_STORE,90
MV001324,2024-12-05 13:00:00,SKU039,WH001,STORE004,TRANSFER_STORE,88
MV001325,2023-06-27 09:00:00,SKU015,WH002,STORE010,TRANSFER_STORE,78
MV001326,2024-06-12 12:00:00,SKU018,WH001,STORE007,TRANSFER_STORE,17
MV001327,2024-12-24 10:00:00,SKU052,WH003,STORE004,TRANSFER_STORE,18
MV001328,2023-03-06 16:00:00,SKU061,WH002,STORE001,INBOUND,99
MV001329,2023-01-13 06:00:00,SKU037,WH002,STORE010,INBOUND,11
MV001330,2024-09-01 11:00:00,SKU080,WH001,STORE004,INBOUND,46
MV001331,2023-08-21 14:00:00,SKU053,WH002,STORE006,TRANSFER_STORE,21
MV001332,2023-12-12 16:00:00,SKU012,WH003,STORE005,INBOUND,28
MV001333,2023-11-17 13:00:00,SKU025,WH001,STORE004,TRANSFER_STORE,36
MV001334,2023-10-02 08:00:00,SKU079,WH003,STORE002,TRANSFER_STORE,33
MV001335,2023-04-04 12:00:00,SKU025,WH003,STORE010,TRANSFER_STORE,75
MV001336,2023-10-13 09:00:00,SKU021,WH001,STORE006,TRANSFER_STORE,25
MV001337,2023-11-25 18:00:00,SKU007,WH003,STORE006,INBOUND,11
MV001338,2024-08-27 15:00:00,SKU076,WH002,STORE006,INBOUND,30
MV001339,2023-01-17 18:00:00,SKU049,WH003,STORE004,RETURNS,19
MV001340,2023-02-03 15:00:00,SKU039,WH002,STORE008,TRANSFER_STORE,67
MV001341,2023-08-14 13:00:00,SKU075,WH001,STORE001,INBOUND,26
MV001342,2024-06-30 07:00:00,SKU049,WH002,STORE010,INBOUND,85
MV001343,2023-09-26 16:00:00,SKU034,WH003,STORE008,TRANSFER_STORE,16
MV001344,2024-03-13 06:00:00,SKU075,WH002,STORE008,TRANSFER_STORE,82
MV001345,2023-11-09 13:00:00,SKU016,WH003,STORE005,INBOUND,55
MV001346,2024-10-25 16:00:00,SKU015,WH002,STORE009,TRANSFER_STORE,59
MV001347,2024-02-25 17:00:00,SKU040,WH001,STORE009,TRANSFER_STORE,19
MV001348,2023-04-07 10:00:00,SKU079,WH001,STORE010,RETURNS,25
MV001349,2023-08-16 13:00:00,SKU007,WH002,STORE004,INBOUND,10
MV001350,2024-06-01 14:00:00,SKU040,WH001,STORE002,TRANSFER_STORE,18
MV001351,2023-09-26 10:00:00,SKU066,WH002,STORE001,INBOUND,22
MV001352,2023-08-06 13:00:00,SKU070,WH003,STORE008,TRANSFER_STORE,70
MV001353,2023-02-22 12:00:00,SKU022,WH002,STORE008,INBOUND,57
MV001354,2024-01-20 07:00:00,SKU059,WH003,STORE007,TRANSFER_STORE,25
MV001355,2024-07-09 18:00:00,SKU005,WH002,STORE003,INBOUND,50
MV001356,2024-04-07 16:00:00,SKU018,WH003,STORE003,INBOUND,39
MV001357,2023-12-26 12:00:00,SKU011,WH001,STORE010,RETURNS,86
MV001358,2023-09-20 12:00:00,SKU008,WH002,STORE008,INBOUND,81
MV001359,2024-04-23 08:00:00,SKU020,WH001,STORE008,TRANSFER_STORE,64
MV001360,2024-11-26 12:00:00,SKU075,WH001,STORE002,TRANSFER_STORE,20
MV001361,2023-08-28 12:00:00,SKU059,WH003,STORE001,TRANSFER_STORE,61
MV001362,2024-07-20 18:00:00,SKU025,WH001,STORE001,TRANSFER_STORE,84
MV001363,2023-03-10 11:00:00,SKU058,WH003,STORE001,TRANSFER_STORE,57
MV001364,2024-11-05 10:00:00,SKU019,WH001,STORE003,RETURNS,16
MV001365,2024-12-11 07:00:00,SKU002,WH001,STORE001,TRANSFER_STORE,63
MV001366,2024-06-15 11:00:00,SKU058,WH002,STORE008,TRANSFER_STORE,10
MV001367,2024-06-13 17:00:00,SKU066,WH002,STORE008,TRANSFER_STORE,96
MV001368,2024-09-15 15:00:00,SKU007,WH003,STORE009,TRANSFER_STORE,41
MV001369,2023-02-04 06:00:00,SKU051,WH001,STORE004,TRANSFER_STORE,71
MV001370,2023-06-02 13:00:00,SKU033,WH001,STORE008,INBOUND,24
MV001371,2024-05-01 17:00:00,SKU075,WH002,STORE007,TRANSFER_STORE,91
