po_id,datetime,product_id,qty,customer_id,promotion_id,store_id,price
PO002386,2023-03-11 12:19:00,SKU027,3,CUST405,NO_PROMO,STORE008,139.85
PO002387,2024-06-02 16:20:00,SKU043,1,CUST250,NO_PROMO,STORE009,65.47
PO002388,2023-01-07 09:43:00,SKU059,1,CUST242,NO_PROMO,STORE002,70.35
PO002389,2023-12-08 13:25:00,SKU032,1,CUST208,NO_PROMO,STORE007,126.74
PO002390,2024-08-05 17:01:00,SKU033,1,CUST368,PROMO024,STORE010,79.27
PO002391,2023-06-29 11:21:00,SKU028,1,CUST170,NO_PROMO,STORE005,281.41
PO002392,2023-12-13 18:30:00,SKU055,1,CUST257,NO_PROMO,STORE003,319.05
PO002393,2024-04-30 20:02:00,SKU060,1,CUST279,NO_PROMO,STORE010,196.4
PO002394,2024-10-23 10:30:00,SKU070,2,CUST363,PROMO003,STORE008,494.1
PO002395,2023-06-09 18:29:00,SKU062,3,CUST113,NO_PROMO,STORE002,172.11
PO002396,2024-07-03 13:29:00,SKU080,1,CUST408,NO_PROMO,STORE004,102.14
PO002397,2024-02-28 19:03:00,SKU034,4,CUST175,PROMO002,STORE005,477.0
PO002398,2024-06-17 12:36:00,SKU056,4,CUST089,NO_PROMO,STORE005,464.84
PO002399,2024-11-25 13:35:00,SKU013,4,CUST135,NO_PROMO,STORE004,424.6
PO002400,2024-07-02 08:13:00,SKU056,3,CUST294,NO_PROMO,STORE003,464.84
PO002401,2024-08-14 18:21:00,SKU018,1,CUST495,NO_PROMO,STORE003,286.14
PO002402,2023-12-29 09:09:00,SKU054,1,CUST303,NO_PROMO,STORE005,452.67
PO002403,2023-10-15 21:01:00,SKU077,2,CUST359,NO_PROMO,STORE010,397.07
PO002404,2023-12-14 14:40:00,SKU043,2,CUST419,NO_PROMO,STORE006,65.47
PO002405,2024-07-01 21:10:00,SKU039,3,CUST206,PROMO025,STORE001,357.9
PO002406,2024-08-07 17:24:00,SKU061,5,CUST318,NO_PROMO,STORE004,224.9
PO002407,2023-07-11 17:07:00,SKU042,2,CUST073,NO_PROMO,STORE010,272.83
PO002408,2023-11-12 19:54:00,SKU079,1,CUST259,NO_PROMO,STORE010,211.31
PO002409,2023-11-19 19:02:00,SKU018,1,CUST358,NO_PROMO,STORE006,286.14
PO002410,2023-10-06 14:05:00,SKU023,1,CUST148,PROMO007,STORE002,181.47
PO002411,2024-05-23 11:23:00,SKU054,2,CUST489,NO_PROMO,STORE010,452.67
PO002412,2024-04-07 21:19:00,SKU030,2,CUST225,NO_PROMO,STORE005,70.9
PO002413,2023-08-10 16:19:00,SKU058,3,CUST105,NO_PROMO,STORE009,138.19
PO002414,2023-06-29 09:23:00,SKU068,2,CUST044,PROMO011,STORE003,410.99
PO002415,2023-02-08 20:12:00,SKU067,4,CUST416,NO_PROMO,STORE003,113.42
PO002416,2023-04-05 15:32:00,SKU071,2,CUST356,PROMO014,STORE009,397.51
PO002417,2023-01-26 20:30:00,SKU018,3,CUST026,NO_PROMO,STORE003,286.14
PO002418,2024-05-27 10:12:00,SKU007,1,CUST304,NO_PROMO,STORE004,76.14
PO002419,2023-12-15 15:46:00,SKU040,3,CUST261,NO_PROMO,STORE009,248.07
PO002420,2024-06-20 12:49:00,SKU070,2,CUST059,PROMO019,STORE004,494.1
PO002421,2023-12-02 10:49:00,SKU065,1,CUST061,PROMO013,STORE005,176.42
PO002422,2023-04-11 21:33:00,SKU068,1,CUST305,NO_PROMO,STORE002,410.99
PO002423,2024-11-23 10:13:00,SKU049,4,CUST414,NO_PROMO,STORE008,296.02
PO002424,2023-02-07 15:24:00,SKU052,1,CUST401,NO_PROMO,STORE009,398.81
PO002425,2024-12-31 21:33:00,SKU029,1,CUST070,NO_PROMO,STORE010,316.59
PO002426,2023-04-29 08:19:00,SKU021,1,CUST442,NO_PROMO,STORE004,325.33
PO002427,2023-02-15 18:54:00,SKU078,2,CUST447,PROMO003,STORE003,83.32
PO002428,2024-08-31 21:05:00,SKU009,3,CUST445,NO_PROMO,STORE004,320.5
PO002429,2023-12-08 15:56:00,SKU047,1,CUST447,NO_PROMO,STORE007,190.27
PO002430,2023-02-17 09:33:00,SKU076,1,CUST271,NO_PROMO,STORE001,378.05
PO002431,2024-11-05 19:19:00,SKU042,5,CUST257,NO_PROMO,STORE002,272.83
PO002432,2023-01-24 17:48:00,SKU051,3,CUST397,NO_PROMO,STORE010,486.31
PO002433,2023-11-16 18:57:00,SKU056,3,CUST432,PROMO027,STORE005,464.84
PO002434,2023-08-03 13:12:00,SKU051,1,CUST384,NO_PROMO,STORE009,486.31
PO002435,2023-07-17 12:17:00,SKU070,1,CUST418,PROMO002,STORE006,494.1
PO002436,2024-06-29 13:49:00,SKU020,1,CUST125,NO_PROMO,STORE003,181.05
PO002437,2024-03-27 18:07:00,SKU027,2,CUST414,NO_PROMO,STORE003,139.85
PO002438,2023-10-07 10:10:00,SKU038,1,CUST019,NO_PROMO,STORE007,93.95
PO002439,2023-10-08 09:00:00,SKU072,1,CUST119,NO_PROMO,STORE003,139.42
PO002440,2024-09-29 16:32:00,SKU065,1,CUST320,PROMO021,STORE010,176.42
PO002441,2023-04-15 11:34:00,SKU054,1,CUST066,NO_PROMO,STORE003,452.67
PO002442,2023-12-25 16:20:00,SKU024,3,CUST245,PROMO021,STORE010,214.86
PO002443,2023-10-05 10:45:00,SKU047,1,CUST057,PROMO025,STORE007,190.27
PO002444,2023-10-18 17:15:00,SKU071,2,CUST044,PROMO020,STORE009,397.51
PO002445,2023-06-25 09:19:00,SKU063,4,CUST012,PROMO016,STORE009,422.93
PO002446,2024-09-19 13:34:00,SKU057,1,CUST378,NO_PROMO,STORE003,89.82
PO002447,2024-03-30 08:08:00,SKU055,2,CUST424,NO_PROMO,STORE008,319.05
PO002448,2023-01-30 15:57:00,SKU060,5,CUST236,NO_PROMO,STORE001,196.4
PO002449,2024-11-22 08:06:00,SKU062,4,CUST024,NO_PROMO,STORE008,172.11
PO002450,2024-01-28 08:05:00,SKU030,1,CUST395,PROMO024,STORE002,70.9
PO002451,2024-03-12 14:11:00,SKU022,1,CUST450,PROMO001,STORE004,112.77
PO002452,2024-12-22 17:57:00,SKU075,1,CUST257,NO_PROMO,STORE007,368.09
PO002453,2024-08-29 18:53:00,SKU029,2,CUST442,NO_PROMO,STORE006,316.59
PO002454,2024-12-07 19:28:00,SKU041,2,CUST284,NO_PROMO,STORE009,104.92
PO002455,2024-09-23 13:19:00,SKU042,2,CUST324,PROMO007,STORE008,272.83
PO002456,2023-12-07 21:12:00,SKU065,1,CUST361,NO_PROMO,STORE002,176.42
PO002457,2024-12-31 20:42:00,SKU031,1,CUST251,PROMO029,STORE004,323.4
PO002458,2024-06-30 09:59:00,SKU030,2,CUST094,PROMO028,STORE001,70.9
PO002459,2024-04-21 17:08:00,SKU018,1,CUST380,PROMO023,STORE007,286.14
PO002460,2023-04-06 21:51:00,SKU017,2,CUST443,NO_PROMO,STORE004,186.91
PO002461,2024-12-16 15:06:00,SKU038,1,CUST455,NO_PROMO,STORE008,93.95
PO002462,2024-04-11 12:43:00,SKU014,1,CUST380,NO_PROMO,STORE002,145.55
PO002463,2024-10-21 19:49:00,SKU079,1,CUST022,NO_PROMO,STORE008,211.31
PO002464,2024-04-21 15:14:00,SKU056,1,CUST474,NO_PROMO,STORE002,464.84
PO002465,2023-08-18 10:55:00,SKU022,1,CUST157,NO_PROMO,STORE008,112.77
PO002466,2024-09-23 12:58:00,SKU067,1,CUST089,NO_PROMO,STORE001,113.42
PO002467,2024-01-08 14:11:00,SKU056,1,CUST202,NO_PROMO,STORE002,464.84
PO002468,2024-12-17 18:21:00,SKU019,1,CUST468,NO_PROMO,STORE005,244.38
PO002469,2023-11-29 15:31:00,SKU057,1,CUST462,NO_PROMO,STORE001,89.82
PO002470,2023-01-31 09:30:00,SKU044,2,CUST481,NO_PROMO,STORE005,459.19
PO002471,2023-04-26 13:30:00,SKU035,1,CUST197,NO_PROMO,STORE005,484.53
PO002472,2024-04-17 21:10:00,SKU001,2,CUST045,PROMO022,STORE007,218.54
PO002473,2023-10-17 20:22:00,SKU052,2,CUST454,NO_PROMO,STORE002,398.81
PO002474,2024-09-10 17:08:00,SKU070,2,CUST470,PROMO021,STORE002,494.1
PO002475,2024-06-04 09:25:00,SKU037,4,CUST380,NO_PROMO,STORE006,187.08
PO002476,2023-04-20 13:35:00,SKU065,1,CUST401,PROMO023,STORE010,176.42
PO002477,2024-10-27 09:50:00,SKU051,2,CUST079,PROMO025,STORE003,486.31
PO002478,2023-11-06 16:29:00,SKU001,4,CUST039,PROMO001,STORE008,218.54
PO002479,2024-02-15 17:26:00,SKU021,3,CUST424,NO_PROMO,STORE003,325.33
PO002480,2023-09-02 17:15:00,SKU053,1,CUST284,PROMO030,STORE010,472.77
PO002481,2024-07-15 10:30:00,SKU016,1,CUST386,PROMO009,STORE004,132.53
PO002482,2024-01-29 09:21:00,SKU061,1,CUST466,PROMO009,STORE007,224.9
PO002483,2023-08-02 21:44:00,SKU054,2,CUST155,NO_PROMO,STORE001,452.67
PO002484,2024-08-28 14:50:00,SKU040,2,CUST149,NO_PROMO,STORE001,248.07
PO002485,2024-03-21 17:50:00,SKU026,1,CUST343,PROMO015,STORE009,403.33
PO002486,2023-12-17 16:44:00,SKU080,2,CUST391,PROMO010,STORE006,102.14
PO002487,2023-08-30 10:42:00,SKU065,2,CUST445,NO_PROMO,STORE005,176.42
PO002488,2024-11-16 09:47:00,SKU074,1,CUST052,NO_PROMO,STORE002,416.96
PO002489,2024-12-29 17:53:00,SKU064,3,CUST251,PROMO030,STORE002,210.54
PO002490,2024-05-13 09:37:00,SKU043,3,CUST432,NO_PROMO,STORE007,65.47
PO002491,2024-09-02 15:20:00,SKU017,1,CUST382,NO_PROMO,STORE006,186.91
PO002492,2024-07-22 09:52:00,SKU059,2,CUST147,NO_PROMO,STORE008,70.35
PO002493,2024-03-31 10:19:00,SKU023,1,CUST329,NO_PROMO,STORE003,181.47
PO002494,2024-02-20 09:38:00,SKU007,2,CUST396,PROMO005,STORE003,76.14
PO002495,2023-04-22 18:52:00,SKU044,4,CUST494,PROMO024,STORE005,459.19
PO002496,2024-09-02 20:52:00,SKU053,3,CUST350,NO_PROMO,STORE010,472.77
PO002497,2024-01-24 13:31:00,SKU071,1,CUST455,NO_PROMO,STORE004,397.51
PO002498,2024-10-22 18:03:00,SKU079,1,CUST258,PROMO012,STORE008,211.31
PO002499,2023-04-03 11:52:00,SKU034,1,CUST273,NO_PROMO,STORE006,477.0
PO002500,2023-05-23 17:57:00,SKU046,2,CUST459,NO_PROMO,STORE008,348.14
PO002501,2024-10-13 20:00:00,SKU068,1,CUST498,PROMO028,STORE007,410.99
PO002502,2023-05-31 18:09:00,SKU078,2,CUST125,NO_PROMO,STORE002,83.32
PO002503,2024-04-08 16:18:00,SKU078,1,CUST204,PROMO030,STORE009,83.32
PO002504,2024-02-04 17:36:00,SKU016,1,CUST256,PROMO016,STORE006,132.53
PO002505,2024-04-02 11:13:00,SKU071,1,CUST131,PROMO030,STORE006,397.51
PO002506,2024-11-28 13:19:00,SKU019,5,CUST021,NO_PROMO,STORE002,244.38
PO002507,2024-08-06 20:58:00,SKU002,2,CUST078,NO_PROMO,STORE009,477.82
PO002508,2024-11-26 12:58:00,SKU010,1,CUST335,NO_PROMO,STORE001,368.63
PO002509,2024-03-21 19:58:00,SKU050,1,CUST051,NO_PROMO,STORE006,133.18
PO002510,2023-12-19 09:37:00,SKU012,2,CUST362,NO_PROMO,STORE008,486.46
PO002511,2023-01-09 17:32:00,SKU070,1,CUST361,NO_PROMO,STORE002,494.1
PO002512,2024-02-18 21:08:00,SKU022,2,CUST266,NO_PROMO,STORE003,112.77
PO002513,2023-10-29 08:23:00,SKU032,3,CUST116,NO_PROMO,STORE010,126.74
PO002514,2024-07-16 08:00:00,SKU001,2,CUST055,NO_PROMO,STORE010,218.54
PO002515,2024-12-21 16:52:00,SKU054,2,CUST292,NO_PROMO,STORE007,452.67
PO002516,2024-01-03 09:55:00,SKU058,2,CUST051,NO_PROMO,STORE001,138.19
PO002517,2023-10-16 21:01:00,SKU070,4,CUST330,PROMO017,STORE005,494.1
PO002518,2023-08-29 14:44:00,SKU018,4,CUST273,PROMO026,STORE006,286.14
PO002519,2024-08-27 14:40:00,SKU006,2,CUST254,NO_PROMO,STORE010,120.2
PO002520,2023-11-22 19:24:00,SKU045,1,CUST492,NO_PROMO,STORE007,166.45
PO002521,2024-02-20 14:27:00,SKU023,1,CUST473,NO_PROMO,STORE010,181.47
PO002522,2024-07-12 11:42:00,SKU023,1,CUST061,NO_PROMO,STORE010,181.47
PO002523,2023-06-27 15:08:00,SKU026,2,CUST347,PROMO011,STORE007,403.33
PO002524,2023-07-12 16:24:00,SKU077,2,CUST481,NO_PROMO,STORE003,397.07
PO002525,2024-01-04 21:26:00,SKU007,1,CUST459,NO_PROMO,STORE007,76.14
PO002526,2023-06-07 12:55:00,SKU079,1,CUST397,NO_PROMO,STORE001,211.31
PO002527,2024-11-17 10:08:00,SKU044,1,CUST449,NO_PROMO,STORE004,459.19
PO002528,2023-01-12 09:41:00,SKU027,3,CUST351,NO_PROMO,STORE007,139.85
PO002529,2023-01-17 10:46:00,SKU026,2,CUST225,NO_PROMO,STORE007,403.33
PO002530,2024-05-13 18:27:00,SKU079,2,CUST469,NO_PROMO,STORE004,211.31
PO002531,2023-05-20 09:08:00,SKU036,1,CUST336,NO_PROMO,STORE001,413.78
PO002532,2024-10-19 20:26:00,SKU055,2,CUST103,NO_PROMO,STORE008,319.05
PO002533,2024-04-11 20:44:00,SKU064,1,CUST471,NO_PROMO,STORE004,210.54
PO002534,2024-09-10 14:39:00,SKU057,2,CUST458,NO_PROMO,STORE002,89.82
PO002535,2023-07-04 15:32:00,SKU069,1,CUST048,NO_PROMO,STORE004,83.55
PO002536,2024-03-10 16:52:00,SKU061,1,CUST225,NO_PROMO,STORE008,224.9
PO002537,2024-04-05 14:22:00,SKU002,1,CUST342,NO_PROMO,STORE008,477.82
PO002538,2023-08-20 10:27:00,SKU055,1,CUST233,PROMO016,STORE005,319.05
PO002539,2024-09-11 08:36:00,SKU080,4,CUST070,NO_PROMO,STORE002,102.14
PO002540,2024-05-25 21:46:00,SKU038,1,CUST047,PROMO020,STORE007,93.95
PO002541,2023-08-31 19:32:00,SKU080,1,CUST228,NO_PROMO,STORE003,102.14
PO002542,2023-10-03 14:59:00,SKU078,2,CUST495,NO_PROMO,STORE006,83.32
PO002543,2024-07-13 17:23:00,SKU029,3,CUST010,PROMO009,STORE009,316.59
PO002544,2023-02-04 08:36:00,SKU026,1,CUST185,PROMO004,STORE005,403.33
PO002545,2024-05-09 19:23:00,SKU035,2,CUST080,NO_PROMO,STORE009,484.53
PO002546,2023-04-26 17:30:00,SKU079,3,CUST013,NO_PROMO,STORE004,211.31
PO002547,2024-12-08 09:09:00,SKU067,1,CUST499,NO_PROMO,STORE009,113.42
PO002548,2024-06-23 21:48:00,SKU029,1,CUST445,NO_PROMO,STORE001,316.59
PO002549,2023-10-14 15:33:00,SKU034,1,CUST314,PROMO009,STORE004,477.0
PO002550,2023-03-22 16:56:00,SKU041,3,CUST340,PROMO001,STORE001,104.92
PO002551,2024-09-16 09:15:00,SKU041,1,CUST324,NO_PROMO,STORE009,104.92
PO002552,2024-04-28 18:47:00,SKU023,1,CUST084,PROMO022,STORE008,181.47
PO002553,2024-11-10 18:04:00,SKU071,2,CUST086,NO_PROMO,STORE008,397.51
PO002554,2024-12-01 18:34:00,SKU003,2,CUST157,NO_PROMO,STORE007,379.4
PO002555,2024-08-16 12:39:00,SKU058,1,CUST144,NO_PROMO,STORE009,138.19
PO002556,2023-02-24 13:34:00,SKU032,2,CUST491,PROMO011,STORE003,126.74
PO002557,2023-01-12 15:29:00,SKU031,1,CUST063,NO_PROMO,STORE007,323.4
PO002558,2024-06-08 15:36:00,SKU043,1,CUST431,NO_PROMO,STORE006,65.47
PO002559,2023-12-06 14:22:00,SKU007,2,CUST043,NO_PROMO,STORE005,76.14
PO002560,2023-10-29 12:10:00,SKU001,4,CUST407,NO_PROMO,STORE009,218.54
PO002561,2023-02-06 19:59:00,SKU061,1,CUST158,NO_PROMO,STORE004,224.9
PO002562,2024-09-03 19:19:00,SKU014,3,CUST185,PROMO018,STORE003,145.55
PO002563,2024-07-31 12:03:00,SKU052,2,CUST286,NO_PROMO,STORE003,398.81
PO002564,2024-10-06 15:37:00,SKU006,1,CUST491,NO_PROMO,STORE002,120.2
PO002565,2023-06-23 17:03:00,SKU010,2,CUST323,NO_PROMO,STORE001,368.63
PO002566,2024-11-03 12:51:00,SKU071,1,CUST440,PROMO008,STORE003,397.51
PO002567,2024-10-01 08:18:00,SKU030,5,CUST024,PROMO007,STORE008,70.9
PO002568,2024-05-11 09:08:00,SKU021,3,CUST497,NO_PROMO,STORE006,325.33
PO002569,2024-06-01 09:54:00,SKU060,1,CUST357,PROMO016,STORE002,196.4
PO002570,2023-10-12 12:08:00,SKU074,1,CUST205,PROMO030,STORE008,416.96
PO002571,2024-09-22 12:17:00,SKU063,1,CUST362,NO_PROMO,STORE005,422.93
PO002572,2023-09-21 08:47:00,SKU042,1,CUST224,NO_PROMO,STORE004,272.83
PO002573,2023-04-25 17:11:00,SKU051,1,CUST101,PROMO019,STORE001,486.31
PO002574,2024-08-28 19:09:00,SKU064,1,CUST204,NO_PROMO,STORE001,210.54
PO002575,2024-11-05 15:23:00,SKU076,2,CUST008,NO_PROMO,STORE004,378.05
PO002576,2023-06-29 12:50:00,SKU056,1,CUST472,NO_PROMO,STORE009,464.84
PO002577,2024-12-18 11:31:00,SKU080,3,CUST172,NO_PROMO,STORE010,102.14
PO002578,2023-07-05 20:33:00,SKU041,3,CUST208,PROMO029,STORE010,104.92
PO002579,2023-02-03 13:05:00,SKU032,1,CUST096,NO_PROMO,STORE006,126.74
PO002580,2023-05-29 17:59:00,SKU015,3,CUST162,PROMO012,STORE001,131.82
PO002581,2023-06-07 21:31:00,SKU062,1,CUST291,NO_PROMO,STORE008,172.11
PO002582,2024-02-27 20:24:00,SKU027,1,CUST096,NO_PROMO,STORE009,139.85
PO002583,2023-09-01 18:28:00,SKU028,2,CUST306,PROMO023,STORE002,281.41
PO002584,2024-10-14 10:13:00,SKU064,1,CUST145,NO_PROMO,STORE006,210.54
PO002585,2024-08-14 19:53:00,SKU059,2,CUST258,PROMO016,STORE007,70.35
PO002586,2023-12-20 08:41:00,SKU058,3,CUST474,PROMO011,STORE001,138.19
PO002587,2023-09-28 20:52:00,SKU002,4,CUST438,NO_PROMO,STORE005,477.82
PO002588,2023-04-29 08:10:00,SKU036,2,CUST300,NO_PROMO,STORE005,413.78
PO002589,2024-04-20 14:30:00,SKU071,3,CUST465,PROMO012,STORE003,397.51
PO002590,2023-11-05 15:47:00,SKU013,1,CUST102,NO_PROMO,STORE002,424.6
PO002591,2024-06-29 11:24:00,SKU015,1,CUST177,PROMO023,STORE001,131.82
PO002592,2024-11-30 19:24:00,SKU060,2,CUST386,PROMO012,STORE006,196.4
PO002593,2024-04-30 12:09:00,SKU022,1,CUST328,PROMO021,STORE007,112.77
PO002594,2024-06-27 21:27:00,SKU063,1,CUST110,PROMO017,STORE002,422.93
PO002595,2023-01-13 12:59:00,SKU075,1,CUST198,PROMO010,STORE002,368.09
PO002596,2024-04-04 14:43:00,SKU074,2,CUST393,NO_PROMO,STORE005,416.96
PO002597,2023-11-20 16:43:00,SKU025,1,CUST129,NO_PROMO,STORE005,255.23
PO002598,2023-02-12 09:58:00,SKU048,2,CUST453,NO_PROMO,STORE003,284.03
PO002599,2024-06-28 18:22:00,SKU043,1,CUST359,NO_PROMO,STORE003,65.47
PO002600,2024-03-18 17:58:00,SKU038,1,CUST137,NO_PROMO,STORE001,93.95
PO002601,2024-10-29 21:17:00,SKU041,1,CUST398,PROMO017,STORE003,104.92
PO002602,2023-12-10 12:17:00,SKU045,1,CUST027,PROMO028,STORE009,166.45
PO002603,2023-04-11 12:41:00,SKU040,3,CUST137,PROMO024,STORE002,248.07
PO002604,2024-08-21 14:29:00,SKU017,1,CUST164,NO_PROMO,STORE001,186.91
PO002605,2024-11-22 19:15:00,SKU057,1,CUST349,PROMO030,STORE009,89.82
PO002606,2024-11-19 17:49:00,SKU002,2,CUST468,NO_PROMO,STORE005,477.82
PO002607,2023-07-19 16:21:00,SKU062,1,CUST463,NO_PROMO,STORE008,172.11
PO002608,2024-11-24 19:11:00,SKU009,1,CUST356,NO_PROMO,STORE004,320.5
PO002609,2023-11-17 16:00:00,SKU068,1,CUST131,NO_PROMO,STORE008,410.99
PO002610,2024-11-19 08:53:00,SKU017,5,CUST373,PROMO021,STORE005,186.91
PO002611,2023-03-11 08:26:00,SKU050,2,CUST151,PROMO012,STORE006,133.18
PO002612,2023-04-11 16:06:00,SKU040,1,CUST378,NO_PROMO,STORE006,248.07
PO002613,2024-12-02 15:22:00,SKU058,1,CUST246,PROMO020,STORE006,138.19
PO002614,2023-08-13 19:18:00,SKU075,1,CUST110,PROMO009,STORE002,368.09
PO002615,2023-09-15 11:02:00,SKU021,1,CUST073,NO_PROMO,STORE010,325.33
PO002616,2023-01-25 17:05:00,SKU018,2,CUST286,NO_PROMO,STORE010,286.14
PO002617,2023-02-28 17:42:00,SKU055,3,CUST275,NO_PROMO,STORE009,319.05
PO002618,2023-08-11 17:40:00,SKU029,1,CUST358,NO_PROMO,STORE007,316.59
PO002619,2023-05-05 19:07:00,SKU024,3,CUST067,NO_PROMO,STORE003,214.86
PO002620,2023-03-30 21:38:00,SKU074,1,CUST050,NO_PROMO,STORE002,416.96
PO002621,2023-05-14 14:42:00,SKU017,1,CUST304,PROMO006,STORE004,186.91
PO002622,2024-10-25 17:51:00,SKU018,1,CUST003,NO_PROMO,STORE008,286.14
PO002623,2023-07-09 09:44:00,SKU042,1,CUST226,NO_PROMO,STORE009,272.83
PO002624,2023-07-08 12:18:00,SKU045,4,CUST066,NO_PROMO,STORE010,166.45
PO002625,2024-04-23 18:59:00,SKU017,1,CUST155,NO_PROMO,STORE002,186.91
PO002626,2023-03-19 18:29:00,SKU073,1,CUST471,NO_PROMO,STORE006,52.48
PO002627,2023-10-11 20:27:00,SKU014,4,CUST362,NO_PROMO,STORE008,145.55
PO002628,2024-12-09 18:49:00,SKU049,3,CUST480,PROMO028,STORE003,296.02
PO002629,2023-11-28 12:10:00,SKU029,3,CUST111,NO_PROMO,STORE009,316.59
PO002630,2023-03-17 12:49:00,SKU004,4,CUST483,NO_PROMO,STORE004,319.4
PO002631,2023-03-05 14:24:00,SKU020,1,CUST296,PROMO007,STORE005,181.05
PO002632,2023-12-07 08:16:00,SKU047,3,CUST381,PROMO017,STORE007,190.27
PO002633,2023-09-29 10:28:00,SKU009,2,CUST256,NO_PROMO,STORE005,320.5
PO002634,2023-03-13 15:59:00,SKU077,3,CUST274,NO_PROMO,STORE004,397.07
PO002635,2023-07-25 17:25:00,SKU079,3,CUST155,NO_PROMO,STORE004,211.31
PO002636,2023-07-02 18:31:00,SKU027,1,CUST139,NO_PROMO,STORE005,139.85
PO002637,2023-04-22 10:34:00,SKU015,3,CUST167,NO_PROMO,STORE003,131.82
PO002638,2024-03-17 11:39:00,SKU019,1,CUST019,NO_PROMO,STORE009,244.38
PO002639,2024-10-20 09:58:00,SKU052,1,CUST345,PROMO018,STORE002,398.81
PO002640,2024-03-28 19:16:00,SKU026,1,CUST391,PROMO015,STORE007,403.33
PO002641,2023-04-16 08:04:00,SKU026,4,CUST223,NO_PROMO,STORE004,403.33
PO002642,2023-03-14 17:46:00,SKU026,1,CUST057,NO_PROMO,STORE008,403.33
PO002643,2023-09-14 20:28:00,SKU046,2,CUST386,NO_PROMO,STORE007,348.14
PO002644,2023-01-20 15:09:00,SKU049,1,CUST294,NO_PROMO,STORE008,296.02
PO002645,2024-10-30 18:00:00,SKU053,4,CUST133,NO_PROMO,STORE004,472.77
PO002646,2023-02-08 18:24:00,SKU003,1,CUST462,PROMO004,STORE002,379.4
PO002647,2023-09-30 10:44:00,SKU066,3,CUST338,PROMO004,STORE007,294.21
PO002648,2023-12-04 14:36:00,SKU042,3,CUST292,NO_PROMO,STORE009,272.83
PO002649,2023-01-04 16:45:00,SKU019,1,CUST452,PROMO020,STORE006,244.38
PO002650,2024-05-17 15:27:00,SKU017,1,CUST344,NO_PROMO,STORE007,186.91
PO002651,2024-02-18 21:46:00,SKU033,2,CUST205,NO_PROMO,STORE006,79.27
PO002652,2023-03-13 16:14:00,SKU076,4,CUST119,NO_PROMO,STORE002,378.05
PO002653,2023-01-04 14:44:00,SKU049,3,CUST253,NO_PROMO,STORE009,296.02
PO002654,2024-05-08 09:36:00,SKU056,1,CUST085,NO_PROMO,STORE005,464.84
PO002655,2024-07-02 13:21:00,SKU063,3,CUST185,NO_PROMO,STORE003,422.93
PO002656,2024-11-29 12:25:00,SKU003,1,CUST225,PROMO012,STORE004,379.4
PO002657,2023-02-26 18:41:00,SKU049,2,CUST148,NO_PROMO,STORE004,296.02
PO002658,2023-04-03 13:34:00,SKU055,3,CUST389,NO_PROMO,STORE009,319.05
PO002659,2023-12-15 09:53:00,SKU026,1,CUST280,NO_PROMO,STORE005,403.33
PO002660,2024-04-15 20:49:00,SKU072,3,CUST227,NO_PROMO,STORE002,139.42
PO002661,2023-10-24 18:12:00,SKU052,2,CUST286,PROMO018,STORE006,398.81
PO002662,2023-06-30 16:02:00,SKU007,3,CUST284,NO_PROMO,STORE007,76.14
PO002663,2024-01-29 18:12:00,SKU046,1,CUST181,PROMO028,STORE008,348.14
PO002664,2023-11-03 19:24:00,SKU046,1,CUST435,NO_PROMO,STORE005,348.14
PO002665,2023-04-20 18:44:00,SKU016,3,CUST109,NO_PROMO,STORE008,132.53
PO002666,2024-01-03 15:05:00,SKU024,1,CUST135,NO_PROMO,STORE008,214.86
PO002667,2024-10-09 15:47:00,SKU061,1,CUST426,PROMO005,STORE004,224.9
PO002668,2023-07-14 10:02:00,SKU054,5,CUST291,PROMO024,STORE007,452.67
PO002669,2023-07-17 08:46:00,SKU062,1,CUST375,NO_PROMO,STORE009,172.11
PO002670,2024-08-30 11:31:00,SKU001,5,CUST478,NO_PROMO,STORE010,218.54
PO002671,2024-02-03 09:50:00,SKU049,1,CUST290,NO_PROMO,STORE004,296.02
PO002672,2024-07-07 18:19:00,SKU025,1,CUST103,NO_PROMO,STORE009,255.23
PO002673,2024-05-26 16:53:00,SKU010,3,CUST201,NO_PROMO,STORE004,368.63
PO002674,2024-04-05 08:02:00,SKU080,2,CUST117,NO_PROMO,STORE001,102.14
PO002675,2023-12-14 08:21:00,SKU016,2,CUST332,NO_PROMO,STORE004,132.53
PO002676,2023-02-13 14:07:00,SKU058,2,CUST310,NO_PROMO,STORE002,138.19
PO002677,2023-08-05 20:41:00,SKU072,3,CUST029,NO_PROMO,STORE006,139.42
PO002678,2024-11-14 16:29:00,SKU029,1,CUST394,NO_PROMO,STORE008,316.59
PO002679,2024-11-25 21:55:00,SKU006,1,CUST027,NO_PROMO,STORE006,120.2
PO002680,2024-07-03 10:47:00,SKU016,1,CUST467,NO_PROMO,STORE009,132.53
PO002681,2024-08-16 11:59:00,SKU020,2,CUST013,NO_PROMO,STORE006,181.05
PO002682,2023-03-15 08:47:00,SKU080,1,CUST042,PROMO018,STORE007,102.14
PO002683,2023-05-25 15:41:00,SKU071,1,CUST421,PROMO008,STORE005,397.51
PO002684,2023-01-20 15:58:00,SKU078,1,CUST445,NO_PROMO,STORE008,83.32
PO002685,2024-09-25 08:15:00,SKU043,1,CUST224,NO_PROMO,STORE002,65.47
PO002686,2024-12-19 18:08:00,SKU026,1,CUST463,NO_PROMO,STORE002,403.33
